full_name,id,run_uuid,created_at,updated_at,repository_id,period_start_date,period_end_date,previous_period_start_date,previous_period_end_date,interval_weeks,sticky_metric_score,magnet_metric_score,Quadrant (calculated median),Transition,SIG change,developers_new_current_period,developers_total,developers_with_contributions_previous_period,developers_with_contributions_current_period,developers_with_contributions_previous_and_current_period,issues_count_current_period,issues_count_total,stargazers_count_current_period,stargazers_count_total,pull_requests_count_current_period,pull_requests_count_total,forks_count_current_period,forks_count_total,checkout_sha,Unnamed: 30,bugs_current_period,bugs_total,bugs_closed_current_period,bugs_closed_total,support_current_period,support_total,support_closed_current_period,support_closed_total,total_loc,total_kloc,total_lines,sig_volume_ranking,sig_volume_ranking_numeric,loc_complexity_per_risk,percentage_complexity_per_risk,loc_unit_size_per_risk,percentage_unit_size_per_risk,sig_complexity_ranking,sig_complexity_ranking_value,sig_unit_size_ranking,sig_unit_size_ranking_value,duplication_line_count,duplication_block_count,duplication_percentage,sig_duplication_ranking,sig_duplication_ranking_numeric,sig_analysability_ranking,sig_analysability_ranking_numeric,sig_changeability_ranking,sig_changeability_ranking_numeric,sig_testability_ranking,sig_testability_ranking_numeric,sig_overall_ranking_numeric,issues_average_duration_days,comments_total,comments_relevant_percentage,comments_relevant,comments_relevant_loc,comments_copyright,comments_copyright_loc,comments_auxiliary,comments_auxiliary_loc,comments_loc,comments_percentage,sig_comments_ranking,sig_comments_ranking_numeric,sig_analysability_ranking_no_unit_tests,sig_changeability_ranking_no_unit_tests,sig_testability_ranking_no_unit_tests,sig_overall_ranking_numeric_no_unit_tests
eclipse-californium/californium,339.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,71428571","0,07777778",Attractive,Stagnant -> Attractive,SAME,7.0,90.0,7.0,12.0,5.0,179.0,1346.0,53.0,446.0,127.0,822.0,25.0,250.0,d93eede602dabdf4c80316a149591116b48ffbb5,,5.0,58.0,5.0,58.0,3.0,65.0,3.0,62.0,49073.0,49.0,92038.0,++,5.0,low: 32007 *** moderate: 5128 *** high: 1631 *** very_high: 227 ***,low: 65.223 *** moderate: 10.45 *** high: 3.324 *** very_high: 0.463 ***,low: 28851 *** moderate: 4272 *** high: 3793 *** very_high: 2077 ***,low: 58.792 *** moderate: 8.705 *** high: 7.729 *** very_high: 4.232 ***,-,2.0,+,4.0,1635.0,281.0,"3,33",+,4.0,+,5.0,+,4.0,o,4.0,4.0,"30,2649",8135.0,92.0,7457.0,34465.0,463.0,8580.0,215.0,233.0,43278.0,47.0,++,5.0,5.0,4.0,3.0,4.0
eclipse-californium/californium,340.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,25","0,02173913",Stagnant,Attractive -> Stagnant,SAME,2.0,92.0,12.0,5.0,3.0,133.0,1479.0,45.0,491.0,100.0,922.0,18.0,268.0,13f8535c0a49c813ed60f3785a4de3f3349a27d9,,1.0,59.0,1.0,59.0,1.0,66.0,1.0,63.0,54945.0,55.0,102683.0,++,5.0,low: 35535 *** moderate: 5934 *** high: 2078 *** very_high: 360 ***,low: 64.674 *** moderate: 10.8 *** high: 3.782 *** very_high: 0.655 ***,low: 32009 *** moderate: 4486 *** high: 4744 *** very_high: 2668 ***,low: 58.256 *** moderate: 8.165 *** high: 8.634 *** very_high: 4.856 ***,-,2.0,+,4.0,1766.0,346.0,"3,21",+,4.0,+,5.0,+,4.0,o,4.0,4.0,"32,6582",8862.0,92.0,8158.0,39043.0,474.0,8761.0,230.0,252.0,48056.0,47.0,++,5.0,5.0,4.0,3.0,4.0
eclipse-californium/californium,341.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,4","0,03157895",Stagnant,Stagnant -> Stagnant,SAME,3.0,95.0,5.0,6.0,2.0,166.0,1645.0,39.0,530.0,135.0,1057.0,25.0,293.0,dfbabcb99abdf8c1fd36568924c5a4bb5ae6e08b,,0.0,59.0,0.0,59.0,1.0,67.0,1.0,64.0,57911.0,58.0,109874.0,++,5.0,low: 37090 *** moderate: 6029 *** high: 2683 *** very_high: 380 ***,low: 64.047 *** moderate: 10.411 *** high: 4.633 *** very_high: 0.656 ***,low: 33537 *** moderate: 4841 *** high: 5201 *** very_high: 2603 ***,low: 57.911 *** moderate: 8.359 *** high: 8.981 *** very_high: 4.495 ***,-,2.0,+,4.0,1145.0,260.0,"1,98",++,5.0,+,5.0,+,4.0,o,4.0,4.0,"34,2289",8941.0,92.0,8253.0,43203.0,480.0,8809.0,208.0,236.0,52248.0,48.0,++,5.0,5.0,4.0,3.0,4.0
eclipse-californium/californium,342.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,5","0,03061224",Stagnant,Stagnant -> Stagnant,SAME,3.0,98.0,6.0,8.0,3.0,215.0,1860.0,42.0,572.0,158.0,1215.0,13.0,306.0,142329375ee3a0dbe804db6957ad2f90ecc033c5,,1.0,60.0,1.0,60.0,2.0,69.0,2.0,66.0,61754.0,62.0,117197.0,++,5.0,low: 38584 *** moderate: 6671 *** high: 2931 *** very_high: 379 ***,low: 62.48 *** moderate: 10.803 *** high: 4.746 *** very_high: 0.614 ***,low: 35084 *** moderate: 5459 *** high: 5201 *** very_high: 2821 ***,low: 56.813 *** moderate: 8.84 *** high: 8.422 *** very_high: 4.568 ***,-,2.0,+,4.0,1064.0,277.0,"1,72",++,5.0,+,5.0,+,4.0,o,4.0,4.0,"32,4322",9196.0,93.0,8521.0,46240.0,512.0,9253.0,163.0,203.0,55696.0,48.0,++,5.0,5.0,4.0,3.0,4.0
eclipse-californium/californium,343.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,625","0,01010101",Stagnant,Stagnant -> Stagnant,SAME,1.0,99.0,8.0,6.0,5.0,169.0,2029.0,42.0,614.0,141.0,1356.0,17.0,323.0,7321977af904f0865d398e481e84b8e59403fb0a,,0.0,60.0,0.0,60.0,0.0,69.0,0.0,66.0,65869.0,66.0,125740.0,++,5.0,low: 41045 *** moderate: 7425 *** high: 2777 *** very_high: 596 ***,low: 62.313 *** moderate: 11.272 *** high: 4.216 *** very_high: 0.905 ***,low: 37173 *** moderate: 6029 *** high: 5655 *** very_high: 2986 ***,low: 56.435 *** moderate: 9.153 *** high: 8.585 *** very_high: 4.533 ***,-,2.0,+,4.0,1664.0,364.0,"2,53",++,5.0,+,5.0,+,4.0,o,4.0,4.0,"30,6808",9714.0,93.0,9017.0,50343.0,533.0,9579.0,164.0,204.0,60126.0,48.0,++,5.0,5.0,4.0,3.0,4.0
eclipse-californium/californium,344.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:53,2024-01-26 00:53,8497.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,33333333","0,01980198",Stagnant,Stagnant -> Stagnant,SAME,2.0,101.0,6.0,5.0,2.0,63.0,2092.0,43.0,657.0,39.0,1395.0,10.0,333.0,4804da76ae762fbdca6d5f859b2a52f904ab1a2f,,0.0,60.0,0.0,60.0,0.0,69.0,0.0,66.0,67520.0,68.0,129088.0,+,4.0,low: 42003 *** moderate: 7720 *** high: 2807 *** very_high: 560 ***,low: 62.208 *** moderate: 11.434 *** high: 4.157 *** very_high: 0.829 ***,low: 37972 *** moderate: 6525 *** high: 5448 *** very_high: 3145 ***,low: 56.238 *** moderate: 9.664 *** high: 8.069 *** very_high: 4.658 ***,-,2.0,+,4.0,1755.0,387.0,"2,6",++,5.0,+,5.0,+,4.0,o,4.0,4.0,"30,3428",9904.0,93.0,9196.0,51919.0,542.0,9700.0,166.0,208.0,61827.0,48.0,++,5.0,5.0,4.0,3.0,4.0
asr-pub/LyricViewDemo,346.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,0.0,14.0,13.0,600.0,0.0,2.0,5.0,105.0,f3dda2c7fae93d8b70a1b553b5aef33ec609712b,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,347.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,614.0,0.0,2.0,3.0,108.0,f3dda2c7fae93d8b70a1b553b5aef33ec609712b,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,348.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,1.0,15.0,16.0,630.0,0.0,2.0,1.0,109.0,f3dda2c7fae93d8b70a1b553b5aef33ec609712b,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,349.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,0.0,15.0,9.0,639.0,0.0,2.0,1.0,110.0,f3dda2c7fae93d8b70a1b553b5aef33ec609712b,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,350.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,0.0,15.0,10.0,649.0,0.0,2.0,2.0,112.0,f3dda2c7fae93d8b70a1b553b5aef33ec609712b,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,351.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,1.0,0.0,0.0,15.0,6.0,655.0,0.0,2.0,0.0,112.0,92558a5f76195c482a65cb1277979339181b87b3,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
asr-pub/LyricViewDemo,352.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:54,2024-01-26 00:54,8552.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,1.0,0.0,0.0,0.0,15.0,5.0,660.0,0.0,2.0,1.0,113.0,92558a5f76195c482a65cb1277979339181b87b3,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,1774.0,2.0,1972.0,++,5.0,low: 1115 *** moderate: 266 *** high: 0 *** very_high: 0 ***,low: 62.852 *** moderate: 14.994 *** high: 0 *** very_high: 0 ***,low: 1024 *** moderate: 131 *** high: 63 *** very_high: 163 ***,low: 57.723 *** moderate: 7.384 *** high: 3.551 *** very_high: 9.188 ***,++,5.0,o,3.0,35.0,10.0,"1,97",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"24,4167",76.0,55.0,42.0,103.0,3.0,47.0,31.0,56.0,206.0,10.0,o,3.0,4.0,4.0,4.0,4.0
ppareit/swiftp,354.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,1,"0,07142857",Attractive,Stagnant -> Attractive,SAME,2.0,28.0,1.0,4.0,1.0,15.0,150.0,44.0,473.0,5.0,39.0,11.0,214.0,02af6b5dd331b2854612de25f00e798651ba6a4e,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5381.0,5.0,6802.0,++,5.0,low: 3359 *** moderate: 600 *** high: 332 *** very_high: 0 ***,low: 62.423 *** moderate: 11.15 *** high: 6.17 *** very_high: 0 ***,low: 2335 *** moderate: 689 *** high: 658 *** very_high: 609 ***,low: 43.393 *** moderate: 12.804 *** high: 12.228 *** very_high: 11.318 ***,o,3.0,-,2.0,115.0,24.0,"2,14",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"152,3652",440.0,88.0,386.0,681.0,54.0,960.0,0.0,0.0,1641.0,24.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,355.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,25","0,09677419",Attractive,Attractive -> Attractive,SAME,3.0,31.0,4.0,4.0,1.0,8.0,158.0,35.0,508.0,3.0,42.0,16.0,230.0,a131c3c87e6e4b5b1e3652060eddcb6501b86282,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5382.0,5.0,6803.0,++,5.0,low: 3363 *** moderate: 600 *** high: 332 *** very_high: 0 ***,low: 62.486 *** moderate: 11.148 *** high: 6.169 *** very_high: 0 ***,low: 2335 *** moderate: 689 *** high: 662 *** very_high: 609 ***,low: 43.385 *** moderate: 12.802 *** high: 12.3 *** very_high: 11.315 ***,o,3.0,-,2.0,104.0,21.0,"1,93",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"145,4793",440.0,88.0,386.0,681.0,54.0,960.0,0.0,0.0,1641.0,24.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,356.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,25","0,03125",Stagnant,Attractive -> Stagnant,SAME,1.0,32.0,4.0,2.0,1.0,3.0,161.0,28.0,536.0,1.0,43.0,13.0,243.0,1fe94f57094fb76fd1dd1166bb9f8cf1399648ee,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5382.0,5.0,6803.0,++,5.0,low: 3363 *** moderate: 600 *** high: 332 *** very_high: 0 ***,low: 62.486 *** moderate: 11.148 *** high: 6.169 *** very_high: 0 ***,low: 2335 *** moderate: 689 *** high: 662 *** very_high: 609 ***,low: 43.385 *** moderate: 12.802 *** high: 12.3 *** very_high: 11.315 ***,o,3.0,-,2.0,104.0,21.0,"1,93",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"145,4793",440.0,88.0,386.0,681.0,54.0,960.0,0.0,0.0,1641.0,24.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,357.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,5","0,05882353",Stagnant,Stagnant -> Stagnant,SAME,2.0,34.0,2.0,3.0,1.0,6.0,167.0,31.0,567.0,2.0,45.0,13.0,256.0,1cc0c9e503e88bdb0e54c67ca3c5ebab70a66b20,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5121.0,5.0,6509.0,++,5.0,low: 3158 *** moderate: 600 *** high: 344 *** very_high: 0 ***,low: 61.668 *** moderate: 11.716 *** high: 6.717 *** very_high: 0 ***,low: 2208 *** moderate: 689 *** high: 662 *** very_high: 543 ***,low: 43.117 *** moderate: 13.454 *** high: 12.927 *** very_high: 10.603 ***,o,3.0,o,3.0,98.0,19.0,"1,91",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"141,748",432.0,88.0,379.0,661.0,53.0,942.0,0.0,0.0,1603.0,25.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,358.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,0,"0,02857143",Terminal,Stagnant -> Terminal,SAME,1.0,35.0,3.0,1.0,0.0,3.0,170.0,31.0,598.0,1.0,46.0,5.0,261.0,07a43f356cbb763238ac2662f749ef26218ec0ba,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5121.0,5.0,6509.0,++,5.0,low: 3158 *** moderate: 600 *** high: 344 *** very_high: 0 ***,low: 61.668 *** moderate: 11.716 *** high: 6.717 *** very_high: 0 ***,low: 2208 *** moderate: 689 *** high: 662 *** very_high: 543 ***,low: 43.117 *** moderate: 13.454 *** high: 12.927 *** very_high: 10.603 ***,o,3.0,o,3.0,98.0,19.0,"1,91",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"141,748",432.0,88.0,379.0,661.0,53.0,942.0,0.0,0.0,1603.0,25.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,359.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,0,"0,02777778",Terminal,Terminal -> Terminal,SAME,1.0,36.0,1.0,2.0,0.0,3.0,173.0,22.0,620.0,1.0,47.0,8.0,269.0,6bb7a94739e24b7d0ae1d115cb27c84002d8c5b3,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5108.0,5.0,6496.0,++,5.0,low: 3160 *** moderate: 600 *** high: 344 *** very_high: 0 ***,low: 61.864 *** moderate: 11.746 *** high: 6.735 *** very_high: 0 ***,low: 2208 *** moderate: 689 *** high: 664 *** very_high: 543 ***,low: 43.226 *** moderate: 13.489 *** high: 12.999 *** very_high: 10.63 ***,o,3.0,o,3.0,98.0,19.0,"1,92",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"140,1008",432.0,88.0,379.0,661.0,53.0,942.0,0.0,0.0,1603.0,25.0,+,4.0,4.0,4.0,3.0,4.0
ppareit/swiftp,360.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:56,2024-01-26 00:56,8554.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,0,"0,02702703",Terminal,Terminal -> Terminal,SAME,1.0,37.0,2.0,1.0,0.0,3.0,176.0,29.0,649.0,1.0,48.0,6.0,275.0,6bb7a94739e24b7d0ae1d115cb27c84002d8c5b3,,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,5108.0,5.0,6496.0,++,5.0,low: 3160 *** moderate: 600 *** high: 344 *** very_high: 0 ***,low: 61.864 *** moderate: 11.746 *** high: 6.735 *** very_high: 0 ***,low: 2208 *** moderate: 689 *** high: 664 *** very_high: 543 ***,low: 43.226 *** moderate: 13.489 *** high: 12.999 *** very_high: 10.63 ***,o,3.0,o,3.0,98.0,19.0,"1,92",++,5.0,+,4.0,+,4.0,o,3.0,4.0,"140,4923",432.0,88.0,379.0,661.0,53.0,942.0,0.0,0.0,1603.0,25.0,+,4.0,4.0,4.0,3.0,4.0
jenkinsci/slack-plugin,362.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:57,2024-01-26 00:57,8571.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,1","0,03448276",Terminal,Fluctuating -> Terminal,SAME,5.0,145.0,30.0,8.0,3.0,60.0,651.0,49.0,549.0,26.0,258.0,18.0,315.0,a967ea15c172885ba0b29b45dc540a95e2657d6c,,2.0,27.0,2.0,26.0,0.0,1.0,0.0,1.0,3420.0,3.0,3630.0,++,5.0,low: 2158 *** moderate: 68 *** high: 264 *** very_high: 0 ***,low: 63.099 *** moderate: 1.988 *** high: 7.719 *** very_high: 0 ***,low: 1946 *** moderate: 185 *** high: 143 *** very_high: 216 ***,low: 56.901 *** moderate: 5.409 *** high: 4.181 *** very_high: 6.316 ***,o,3.0,+,4.0,31.0,4.0,"0,91",++,5.0,+,4.0,o,3.0,o,3.0,3.0,"213,1311",38.0,87.0,33.0,98.0,5.0,115.0,0.0,0.0,213.0,6.0,-,2.0,4.0,3.0,4.0,4.0
jenkinsci/slack-plugin,363.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:57,2024-01-26 00:57,8571.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,625","0,09375",Attractive,Terminal -> Attractive,SAME,15.0,160.0,8.0,20.0,5.0,53.0,704.0,40.0,589.0,21.0,279.0,21.0,336.0,1e70f726c89e7517bcfa48be42a306efeefce1a1,,4.0,31.0,4.0,30.0,0.0,1.0,0.0,1.0,3887.0,4.0,4128.0,++,5.0,low: 2477 *** moderate: 152 *** high: 168 *** very_high: 0 ***,low: 63.725 *** moderate: 3.91 *** high: 4.322 *** very_high: 0 ***,low: 2205 *** moderate: 222 *** high: 250 *** very_high: 120 ***,low: 56.728 *** moderate: 5.711 *** high: 6.432 *** very_high: 3.087 ***,+,4.0,++,5.0,66.0,14.0,"1,7",++,5.0,+,4.0,+,4.0,+,4.0,4.0,"200,8374",44.0,89.0,39.0,129.0,5.0,115.0,0.0,0.0,244.0,6.0,-,2.0,4.0,4.0,5.0,4.0
jenkinsci/slack-plugin,364.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:57,2024-01-26 00:57,8571.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,15","0,03614458",Terminal,Attractive -> Terminal,UP,6.0,166.0,20.0,10.0,3.0,41.0,745.0,26.0,615.0,14.0,293.0,12.0,348.0,66426d3cd311f856c2bf225933dd7c0c7438af89,,3.0,34.0,3.0,33.0,1.0,2.0,0.0,1.0,4045.0,4.0,4328.0,++,5.0,low: 2570 *** moderate: 173 *** high: 168 *** very_high: 0 ***,low: 63.535 *** moderate: 4.277 *** high: 4.153 *** very_high: 0 ***,low: 2325 *** moderate: 261 *** high: 205 *** very_high: 120 ***,low: 57.478 *** moderate: 6.452 *** high: 5.068 *** very_high: 2.967 ***,+,4.0,++,5.0,74.0,16.0,"1,83",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"192,9243",47.0,89.0,42.0,171.0,5.0,115.0,0.0,0.0,286.0,7.0,o,3.0,5.0,4.0,5.0,5.0
jenkinsci/slack-plugin,365.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-26 00:57,2024-01-26 00:57,8571.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,2","0,02923977",Terminal,Terminal -> Terminal,SAME,5.0,171.0,10.0,7.0,2.0,24.0,769.0,14.0,629.0,6.0,299.0,13.0,361.0,955756034a9addb3fbbed7b741c564a36b112a4b,,7.0,41.0,5.0,38.0,0.0,2.0,0.0,1.0,4061.0,4.0,4345.0,++,5.0,low: 2578 *** moderate: 173 *** high: 168 *** very_high: 0 ***,low: 63.482 *** moderate: 4.26 *** high: 4.137 *** very_high: 0 ***,low: 2333 *** moderate: 261 *** high: 205 *** very_high: 120 ***,low: 57.449 *** moderate: 6.427 *** high: 5.048 *** very_high: 2.955 ***,+,4.0,++,5.0,74.0,16.0,"1,82",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"189,8445",48.0,90.0,43.0,172.0,5.0,115.0,0.0,0.0,287.0,7.0,o,3.0,5.0,4.0,5.0,5.0
